edge_id,face_left,face_right,kind_left,kind_right,label_left,label_right,arclength,tension,relative_tension,identifiable,setting,ablation_id,is_cut_edge,on_cable
64,21,22,cell,cell,32,28,1.4169730060943293,2.3776521337768353,2.978833566889574,True,pressure_curvature_r0.01,E8PSB1,False,False
65,21,24,cell,cell,32,26,24.328630059146835,2.385619827915104,2.9888158659873323,True,pressure_curvature_r0.01,E8PSB1,False,False
66,24,22,cell,cell,26,28,55.16774788800767,0.9556576409508848,1.1972924966096798,True,pressure_curvature_r0.01,E8PSB1,False,False
67,21,25,cell,cell,32,14,9.57551843334573,2.4409872921131086,3.058182809336015,True,pressure_curvature_r0.01,E8PSB1,False,False
68,25,24,cell,cell,14,26,51.45184154260846,0.5501173012727927,0.6892126310147215,True,pressure_curvature_r0.01,E8PSB1,False,False
69,20,26,cell,cell,35,25,44.22770069225706,0.6319918471851965,0.7917888835173517,True,pressure_curvature_r0.01,E8PSB1,False,False
70,23,20,cell,cell,29,35,3.1836008691813857,0.6175921446203264,0.7737482640574627,True,pressure_curvature_r0.01,E8PSB1,False,False
71,19,27,cell,cell,7,45,13.122375892343655,0.9734250351373076,1.2195523173154965,True,pressure_curvature_r0.01,E8PSB1,True,True
72,27,23,cell,cell,45,29,32.75404537010107,0.42629617935674025,0.5340837502950819,True,pressure_curvature_r0.01,E8PSB1,False,False
73,44,25,outer,cell,-1,14,47.0,,,False,pressure_curvature_r0.01,E8PSB1,False,False
74,20,28,cell,cell,35,43,3.1836008691813857,0.6717785715615587,0.8416355488075465,True,pressure_curvature_r0.01,E8PSB1,False,False
75,29,20,cell,cell,37,35,3.1836008691813857,0.8278812688453668,1.0372082938467309,True,pressure_curvature_r0.01,E8PSB1,False,False
76,28,44,cell,outer,43,-1,26.0,,,False,pressure_curvature_r0.01,E8PSB1,False,False
77,23,29,cell,cell,29,37,49.158628085034,0.7758257056972376,0.9719906547118289,True,pressure_curvature_r0.01,E8PSB1,False,False
78,26,28,cell,cell,25,43,23.17813252112399,0.3492748060160352,0.4375877789055345,True,pressure_curvature_r0.01,E8PSB1,False,False
79,29,26,cell,cell,37,25,29.484419907344204,0.38751176306881363,0.4854928233594521,True,pressure_curvature_r0.01,E8PSB1,False,False
80,30,19,cell,cell,2,7,4.28730109467216,0.5792728266437157,0.7257400339940834,True,pressure_curvature_r0.01,E8PSB1,False,True
81,22,30,cell,cell,28,2,61.27258162232081,0.20048567708950354,0.2511778136552465,True,pressure_curvature_r0.01,E8PSB1,False,False
82,30,27,cell,cell,2,45,22.39940793277185,0.6465253456726262,0.8099971287537668,True,pressure_curvature_r0.01,E8PSB1,False,False
83,31,23,cell,cell,13,29,39.090614025676246,0.8525204871081522,1.0680774564884987,True,pressure_curvature_r0.01,E8PSB1,False,False
84,27,31,cell,cell,45,13,39.467128525318955,0.22250007469398025,0.27875847846633517,True,pressure_curvature_r0.01,E8PSB1,False,False
85,26,32,cell,cell,25,24,19.458164017018465,0.565101808970508,0.7079859216400267,True,pressure_curvature_r0.01,E8PSB1,False,False
86,32,28,cell,cell,24,43,4.807370474256231,0.28102769679632744,0.35208461513366973,True,pressure_curvature_r0.01,E8PSB1,False,False
87,30,31,cell,cell,2,13,49.475744401045645,0.58024607899825,0.7269593699690797,True,pressure_curvature_r0.01,E8PSB1,False,False
88,32,44,cell,outer,24,-1,34.0,,,False,pressure_curvature_r0.01,E8PSB1,False,False
89,26,33,cell,cell,25,9,15.264816998043354,0.9484118003967099,1.1882145693736128,True,pressure_curvature_r0.01,E8PSB1,False,False
90,33,32,cell,cell,9,24,38.88392607203797,-0.10344307911760264,-0.12959831758418636,True,pressure_curvature_r0.01,E8PSB1,False,False
91,29,33,cell,cell,37,9,39.540424861215314,1.2954223693946967,1.6229656064627391,True,pressure_curvature_r0.01,E8PSB1,False,False
92,24,43,cell,gap,26,-1,8.771517360341248,0.18256826905714585,0.22873004860154939,True,pressure_curvature_r0.01,E8PSB1,False,False
93,24,30,cell,cell,26,2,1.0,0.9967694799397564,1.2487993273343567,True,pressure_curvature_r0.01,E8PSB1,False,False
94,24,34,cell,cell,26,6,1.0,0.48798331582082755,0.6113682740208594,True,pressure_curvature_r0.01,E8PSB1,False,True
95,34,30,cell,cell,6,2,36.76373654132613,0.9329042610487881,1.1687860002851347,True,pressure_curvature_r0.01,E8PSB1,False,False
96,43,34,gap,cell,-1,6,8.873104962439784,0.18256826905711043,0.22873004860150503,True,pressure_curvature_r0.01,E8PSB1,False,False
97,34,24,cell,cell,6,26,3.1836008691813857,0.39528366759369604,0.4952298280913452,True,pressure_curvature_r0.01,E8PSB1,False,False
98,25,34,cell,cell,14,6,4.5444603598349005,0.518556162210731,0.6496713629243394,True,pressure_curvature_r0.01,E8PSB1,False,True
99,23,33,cell,cell,29,9,17.390483156957234,1.9208188446092949,2.4064915001452687,True,pressure_curvature_r0.01,E8PSB1,False,False
100,25,35,cell,cell,14,17,37.04767698121413,0.0900935896556152,0.11287345411686334,True,pressure_curvature_r0.01,E8PSB1,False,False
101,35,34,cell,cell,17,6,26.828363391039197,0.6355903111312389,0.7962972071023858,True,pressure_curvature_r0.01,E8PSB1,False,False
102,44,35,outer,cell,-1,17,28.0,,,False,pressure_curvature_r0.01,E8PSB1,False,False
103,31,33,cell,cell,13,9,24.809054540909216,1.9976085146359652,2.5026971828085554,True,pressure_curvature_r0.01,E8PSB1,False,False
104,32,36,cell,cell,24,4,32.50491237096471,1.115067756241873,1.3970089292975165,True,pressure_curvature_r0.01,E8PSB1,False,False
105,36,44,cell,outer,4,-1,29.0,,,False,pressure_curvature_r0.01,E8PSB1,False,False
106,33,36,cell,cell,9,4,55.98245523753543,1.0504396986435984,1.3160398823113175,True,pressure_curvature_r0.01,E8PSB1,False,False
107,34,31,cell,cell,6,13,1.0,0.9441229817780186,1.1828413372333144,True,pressure_curvature_r0.01,E8PSB1,False,False
108,37,31,cell,cell,41,13,38.53735774244149,0.6076521630428582,0.7612949912020294,True,pressure_curvature_r0.01,E8PSB1,False,False
109,34,37,cell,cell,6,41,36.256423475990765,0.4452261824380316,0.557800141687586,True,pressure_curvature_r0.01,E8PSB1,False,False
110,38,34,cell,cell,38,6,16.45093038830254,0.3591155812134206,0.4499167613776766,True,pressure_curvature_r0.01,E8PSB1,False,False
111,35,38,cell,cell,17,38,24.79813073343135,0.7116766456451729,0.8916217182080833,True,pressure_curvature_r0.01,E8PSB1,False,False
112,31,39,cell,cell,13,18,60.78893770166052,0.7652223473388637,0.9587062724630638,True,pressure_curvature_r0.01,E8PSB1,False,False
113,39,33,cell,cell,18,9,9.0,2.001934842711327,2.508117408546873,True,pressure_curvature_r0.01,E8PSB1,False,False
114,44,38,outer,cell,-1,38,132.12448474893256,,,False,pressure_curvature_r0.01,E8PSB1,False,False
115,38,37,cell,cell,38,41,81.99526767010134,0.08994319868474243,0.112685037289259,True,pressure_curvature_r0.01,E8PSB1,False,False
116,40,33,cell,cell,34,9,18.884653639529624,1.0507113383838693,1.316380205256346,True,pressure_curvature_r0.01,E8PSB1,False,False
117,39,40,cell,cell,18,34,44.79206646263955,2.0344980500456087,2.5489141145388725,True,pressure_curvature_r0.01,E8PSB1,False,False
118,40,36,cell,cell,34,4,17.704311711140882,0.9085876464262754,1.1383210105409887,True,pressure_curvature_r0.01,E8PSB1,False,False
119,37,39,cell,cell,41,18,26.731191157725032,0.6916042223842611,0.8664740494936358,True,pressure_curvature_r0.01,E8PSB1,False,False
120,36,41,cell,cell,4,12,60.926446409437574,0.7706794209227804,0.9655431489505152,True,pressure_curvature_r0.01,E8PSB1,False,False
121,41,44,cell,outer,12,-1,76.12448474893256,,,False,pressure_curvature_r0.01,E8PSB1,False,False
122,42,36,cell,cell,36,4,17.860713516732798,1.1989289334451954,1.502074126204735,True,pressure_curvature_r0.01,E8PSB1,False,False
123,40,42,cell,cell,34,36,22.818520206462633,0.5648795337434014,0.7077074448611123,True,pressure_curvature_r0.01,E8PSB1,False,False
124,42,41,cell,cell,36,12,17.8150305866399,1.0445154065477045,1.3086176526652695,True,pressure_curvature_r0.01,E8PSB1,False,False
125,38,39,cell,cell,38,18,12.250716895522931,0.8934918661059233,1.119408312380545,True,pressure_curvature_r0.01,E8PSB1,False,False
126,42,44,cell,outer,36,-1,33.0,,,False,pressure_curvature_r0.01,E8PSB1,False,False
127,40,44,cell,outer,34,-1,37.0,,,False,pressure_curvature_r0.01,E8PSB1,False,False
128,39,44,cell,outer,18,-1,47.0,,,False,pressure_curvature_r0.01,E8PSB1,False,False
0,0,79,cell,outer,63,-1,46.12448474893257,,,False,tension_only_r0.1,PSB1E1,False,False
1,79,1,outer,cell,-1,57,41.0,,,False,tension_only_r0.1,PSB1E1,False,False
2,79,2,outer,cell,-1,64,44.0,,,False,tension_only_r0.1,PSB1E1,False,False
3,79,3,outer,cell,-1,65,21.0,,,False,tension_only_r0.1,PSB1E1,False,False
4,79,4,outer,cell,-1,47,18.0,,,False,tension_only_r0.1,PSB1E1,False,False
5,79,5,outer,cell,-1,60,19.0,,,False,tension_only_r0.1,PSB1E1,False,False
6,79,6,outer,cell,-1,20,31.0,,,False,tension_only_r0.1,PSB1E1,False,False
7,79,7,outer,cell,-1,24,14.0,,,False,tension_only_r0.1,PSB1E1,False,False
8,79,8,outer,cell,-1,61,46.124484748932566,,,False,tension_only_r0.1,PSB1E1,False,False
9,1,0,cell,cell,57,63,11.782944640647951,0.6354172125856192,0.6248547921056454,True,tension_only_r0.1,PSB1E1,False,False
10,2,1,cell,cell,64,57,14.557194058940699,0.8904551894178194,0.8756533207511936,True,tension_only_r0.1,PSB1E1,False,False
11,3,2,cell,cell,65,64,20.77763612788992,-0.08635773207776343,-0.08492222378520305,True,tension_only_r0.1,PSB1E1,False,False
12,4,3,cell,cell,47,65,13.124377994300021,0.6084818418307862,0.5983671629386407,True,tension_only_r0.1,PSB1E1,False,False
13,5,4,cell,cell,60,47,13.561266501861565,0.3992552305152855,0.3926184861212027,True,tension_only_r0.1,PSB1E1,False,False
14,6,5,cell,cell,20,60,13.5416478658645,1.1469098708314482,1.1278450043651154,True,tension_only_r0.1,PSB1E1,False,False
15,7,6,cell,cell,24,20,24.57076389819096,0.6218086911050963,0.6114724825110157,True,tension_only_r0.1,PSB1E1,False,False
16,8,7,cell,cell,61,24,33.76630570512597,1.123157426901159,1.104487392830376,True,tension_only_r0.1,PSB1E1,False,False
17,0,9,cell,cell,63,76,20.124249268759066,1.5516101876990216,1.5258180641951593,True,tension_only_r0.1,PSB1E1,False,False
18,9,79,cell,outer,76,-1,31.0,,,False,tension_only_r0.1,PSB1E1,False,False
19,0,10,cell,cell,63,9,12.0,1.541744052948094,1.5161159323413633,True,tension_only_r0.1,PSB1E1,False,False
20,1,10,cell,cell,57,9,35.2666837825262,1.2490264244959155,1.228264093818028,True,tension_only_r0.1,PSB1E1,False,False
21,10,9,cell,cell,9,76,32.6473022332527,0.37513131968831503,0.36889558251394383,True,tension_only_r0.1,PSB1E1,False,False
22,6,4,cell,cell,20,47,8.492976175423074,1.1448074347671258,1.1257775166989537,True,tension_only_r0.1,PSB1E1,False,False
23,11,1,cell,cell,30,57,17.888642161247404,1.380606568797914,1.3576570061983764,True,tension_only_r0.1,PSB1E1,False,False
24,2,11,cell,cell,64,30,36.807369635554466,1.3459847166329144,1.3236106665519534,True,tension_only_r0.1,PSB1E1,False,False
25,12,3,cell,cell,6,65,21.55693389585002,1.340021235660846,1.317746315399323,True,tension_only_r0.1,PSB1E1,False,False
26,4,12,cell,cell,47,6,25.426888509724034,1.1918114193019345,1.1720001628641727,True,tension_only_r0.1,PSB1E1,False,False
27,6,12,cell,cell,20,6,15.248625921510092,1.1582326104896659,1.138979528257555,True,tension_only_r0.1,PSB1E1,False,False
28,3,11,cell,cell,65,30,7.407110534669377,1.3956654597186724,1.3724655760155877,True,tension_only_r0.1,PSB1E1,False,False
29,8,13,cell,cell,61,38,1.0,1.7608718997129835,1.7316012582387683,True,tension_only_r0.1,PSB1E1,False,False
30,12,11,cell,cell,6,30,8.270256484885097,0.6337904081795295,0.6232550297623696,True,tension_only_r0.1,PSB1E1,False,False
31,13,7,cell,cell,38,24,15.39010635853441,1.102857578183193,1.0845249846689327,True,tension_only_r0.1,PSB1E1,False,False
32,79,13,outer,cell,-1,38,32.0,,,False,tension_only_r0.1,PSB1E1,False,False
33,11,10,cell,cell,30,9,19.124249268759062,0.9716311568013881,0.9554799153393907,True,tension_only_r0.1,PSB1E1,False,False
34,14,6,cell,cell,45,20,17.571406914069748,1.4632522593519,1.4389288930259303,True,tension_only_r0.1,PSB1E1,False,False
35,7,14,cell,cell,24,45,36.62581178534588,1.1958871737212398,1.1760081667864863,True,tension_only_r0.1,PSB1E1,False,False
36,12,15,cell,cell,6,43,42.82113706573019,0.6903184681211385,0.6788434344252195,True,tension_only_r0.1,PSB1E1,False,False
37,16,6,cell,cell,59,20,13.542887775980539,1.628205601136575,1.6011402465216562,True,tension_only_r0.1,PSB1E1,False,False
38,15,11,cell,cell,43,30,25.97688019398517,0.7075247131003224,0.6957636632393517,True,tension_only_r0.1,PSB1E1,False,False
39,14,16,cell,cell,45,59,17.85741197085473,0.4466965248094339,0.4392711727281121,True,tension_only_r0.1,PSB1E1,False,False
40,13,14,cell,cell,38,45,21.05885011603588,0.7808488932219558,0.767868989344358,True,tension_only_r0.1,PSB1E1,False,False
41,16,12,cell,cell,59,6,12.800900945335108,1.5982438351085537,1.5716765292792867,True,tension_only_r0.1,PSB1E1,False,False
42,9,17,cell,cell,76,66,21.383755505501632,1.2776151256500674,1.2563775703849551,True,tension_only_r0.1,PSB1E1,False,False
43,16,15,cell,cell,59,43,10.575389707804774,1.3962842381412297,1.3730740686011333,True,tension_only_r0.1,PSB1E1,False,False
44,18,10,cell,cell,81,9,35.95857953244079,1.0966988047686153,1.078468587383231,True,tension_only_r0.1,PSB1E1,False,False
45,17,79,cell,outer,66,-1,44.0,,,False,tension_only_r0.1,PSB1E1,False,False
46,11,18,cell,cell,30,81,12.380567457863684,1.2775749693894256,1.2563380816342602,True,tension_only_r0.1,PSB1E1,False,False
47,10,17,cell,cell,9,66,9.061955145473426,1.4203158648435292,1.3967062221053201,True,tension_only_r0.1,PSB1E1,False,False
48,19,16,cell,cell,15,59,31.63749574795273,0.5098063884921894,0.5013319730499011,True,tension_only_r0.1,PSB1E1,False,False
49,14,19,cell,cell,45,15,18.79337131741975,0.8069543269831085,0.7935404774037954,True,tension_only_r0.1,PSB1E1,False,False
50,18,17,cell,cell,81,66,7.414212791279918,0.8591078510276803,0.8448270632547517,True,tension_only_r0.1,PSB1E1,False,False
51,20,18,cell,cell,70,81,43.89905969201229,0.646487632253572,0.6357411902754286,True,tension_only_r0.1,PSB1E1,False,False
52,11,20,cell,cell,30,70,17.19885154011071,1.8246387605700702,1.7943081345947745,True,tension_only_r0.1,PSB1E1,False,False
53,14,21,cell,cell,45,37,33.12424926875906,1.12151658456648,1.1028738259083501,True,tension_only_r0.1,PSB1E1,False,False
54,21,19,cell,cell,37,15,32.2406277257729,0.51341534434787,0.504880937913071,True,tension_only_r0.1,PSB1E1,False,False
55,22,11,cell,cell,36,30,21.383770944330358,1.47496714506741,1.4504490444057139,True,tension_only_r0.1,PSB1E1,False,False
56,15,22,cell,cell,43,36,11.88357890545815,1.199820890669424,1.179876494299772,True,tension_only_r0.1,PSB1E1,False,False
57,23,15,cell,cell,8,43,42.70319335664614,0.6695370552949576,0.6584074671049053,True,tension_only_r0.1,PSB1E1,False,False
58,16,23,cell,cell,59,8,12.4291669036068,1.3458031839780586,1.3234321514801808,True,tension_only_r0.1,PSB1E1,False,False
59,13,21,cell,cell,38,37,7.948560283577739,1.5279500350833515,1.5025512098339229,True,tension_only_r0.1,PSB1E1,False,False
60,20,17,cell,cell,70,66,11.706521118405632,0.898539838231446,0.8836035799724217,True,tension_only_r0.1,PSB1E1,False,False
61,22,20,cell,cell,36,70,10.516299196660755,0.7708327878957448,0.7580193798478659,True,tension_only_r0.1,PSB1E1,False,False
62,79,21,outer,cell,-1,37,25.0,,,False,tension_only_r0.1,PSB1E1,False,False
63,23,22,cell,cell,8,36,41.76562307746637,0.6829015822681358,0.6715498380668665,True,tension_only_r0.1,PSB1E1,False,False
64,24,20,cell,cell,27,70,46.56677899758387,0.4647260800405004,0.4570010260630929,True,tension_only_r0.1,PSB1E1,False,False
65,25,23,cell,cell,29,8,17.758260392833208,1.3504703492114591,1.3280217353061716,True,tension_only_r0.1,PSB1E1,False,False
66,16,25,cell,cell,59,29,5.178132521123993,1.2008691069078614,1.1809072862373797,True,tension_only_r0.1,PSB1E1,False,False
67,22,24,cell,cell,36,27,47.897366558830754,0.6650024572889952,0.6539482468663341,True,tension_only_r0.1,PSB1E1,False,False
68,19,25,cell,cell,15,29,30.226182998564937,0.9513858537472134,0.9355711461394574,True,tension_only_r0.1,PSB1E1,False,False
69,26,17,cell,cell,90,66,17.909905681743272,0.7595401691045287,0.7469144761289368,True,tension_only_r0.1,PSB1E1,False,False
70,20,26,cell,cell,70,90,51.143157618023764,0.28470031317286804,0.27996779356378226,True,tension_only_r0.1,PSB1E1,False,False
71,27,17,cell,cell,40,66,22.821752885761956,0.685666091406018,0.6742683932907585,True,tension_only_r0.1,PSB1E1,False,False
72,26,27,cell,cell,90,40,13.098205607336544,0.27302637430844856,0.26848790838330655,True,tension_only_r0.1,PSB1E1,False,False
73,25,22,cell,cell,29,36,13.25950623674257,1.4496245368818892,1.4255277016162398,True,tension_only_r0.1,PSB1E1,False,False
74,21,25,cell,cell,37,29,22.02716715500476,1.0637453866436286,1.0460629477124541,True,tension_only_r0.1,PSB1E1,False,False
75,28,21,cell,cell,58,37,42.251703426606184,1.0823028563360297,1.0643119400862475,True,tension_only_r0.1,PSB1E1,False,False
76,79,28,outer,cell,-1,58,55.0,,,False,tension_only_r0.1,PSB1E1,False,False
77,17,29,cell,cell,66,71,1.0,1.4022461238239168,1.3789368509825772,True,tension_only_r0.1,PSB1E1,False,False
78,27,29,cell,cell,40,71,24.52084465486707,0.8183692398914353,0.8047656423677922,True,tension_only_r0.1,PSB1E1,False,False
79,26,29,cell,cell,90,71,37.477390948116515,0.9907763341661175,0.9743068460317219,True,tension_only_r0.1,PSB1E1,False,False
80,29,79,cell,outer,71,-1,23.0,,,False,tension_only_r0.1,PSB1E1,False,False
81,30,22,cell,cell,54,36,10.408106828489114,1.3051453003697666,1.283450116202703,True,tension_only_r0.1,PSB1E1,False,False
82,25,30,cell,cell,29,54,24.493449052110005,1.28036288503087,1.2590796542798204,True,tension_only_r0.1,PSB1E1,False,False
83,20,29,cell,cell,70,71,1.0,1.2031727844444629,1.1831726701767824,True,tension_only_r0.1,PSB1E1,False,False
84,24,29,cell,cell,27,71,3.6124035556762317,1.0636769719054682,1.0459956702195825,True,tension_only_r0.1,PSB1E1,False,False
85,31,22,cell,cell,48,36,14.248884714140999,1.3346809926874101,1.3124948422776213,True,tension_only_r0.1,PSB1E1,False,False
86,32,25,cell,cell,7,29,28.20690036707493,0.7011695049625438,0.6895140965278037,True,tension_only_r0.1,PSB1E1,False,False
87,21,32,cell,cell,37,7,20.437594563251075,1.2546051643282623,1.2337500993103372,True,tension_only_r0.1,PSB1E1,False,False
88,30,31,cell,cell,54,48,32.5291376087808,0.20299383830898954,0.19961951002106254,True,tension_only_r0.1,PSB1E1,False,False
89,24,33,cell,cell,27,50,33.44389264346656,1.1280567844761042,1.1093053093084113,True,tension_only_r0.1,PSB1E1,False,False
90,34,24,cell,cell,46,27,32.381512715783245,0.984243029374592,0.9678821431335116,True,tension_only_r0.1,PSB1E1,False,False
91,22,34,cell,cell,36,46,4.0,1.4031998752659787,1.379874748394303,True,tension_only_r0.1,PSB1E1,False,False
92,33,29,cell,cell,50,71,31.43268111646038,0.3195129064060611,0.31420170362559724,True,tension_only_r0.1,PSB1E1,False,False
93,31,34,cell,cell,48,46,36.50412451720387,0.32498007135641593,0.3195779889241339,True,tension_only_r0.1,PSB1E1,False,False
94,29,35,cell,cell,71,84,27.364406168658004,0.264510317939626,0.26011341281330563,True,tension_only_r0.1,PSB1E1,False,False
95,36,29,cell,cell,73,71,15.282917389171278,0.5287274330510057,0.5199384966536784,True,tension_only_r0.1,PSB1E1,False,False
96,35,36,cell,cell,84,73,10.52659341245351,0.26451031793964286,0.26011341281332223,True,tension_only_r0.1,PSB1E1,False,False
