statistic,mean,sd,ci_lo,ci_hi,map,n_hypotheses,ess,image_id,condition,replicate,geometry_source,proposer,n_hypotheses_total,downsample
all_reticular_3clique_enrichment_z,0.921446603290002,0.0315955370554287,0.8811400396633638,0.971429176259516,0.9394866020784948,32,3.9999999999999982,EGM2_regular_static-17,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0043359486947894,8.372382031343667e-05,0.00414859437751,0.0044257028112449,0.0043306451612903,32,3.9999999999999982,EGM2_regular_static-17,static,rep 1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9678017986662556,7.272453268942662e-05,0.967741935483871,0.9678714859437751,0.967741935483871,32,3.9999999999999982,EGM2_regular_static-17,static,rep 1,junction_channel,neural:best.pt,32,1
n_cells,143.92859747104296,0.9965595279716029,143.0,145.0,143.0,32,3.9999999999999982,EGM2_regular_static-17,static,rep 1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,410.8590351016867,1.9936419987980896,409.0,413.0,409.0,32,3.9999999999999982,EGM2_regular_static-17,static,rep 1,junction_channel,neural:best.pt,32,1
mean_degree,5.355445532661181,0.0162874814977349,5.337931034482758,5.370629370629371,5.370629370629371,32,3.9999999999999982,EGM2_regular_static-17,static,rep 1,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1549677977473108,0.0042401294009722,0.152,0.1653333333333333,0.1536388140161725,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,1.889127100955749e-21,3.0137045236204564e-12,0.0,0.0,0.0,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7301624331683908,0.0042145050998417,0.7228456582117201,0.7361581477287041,0.7285813829030535,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.9668767977397794,0.0429865662690689,-1.075347589795712,-0.9374229708700084,-0.9487792981026996,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0038703254125307,0.0003750233307237,0.0036347826086956,0.0048086956521739,0.003726872246696,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9716997153221858,0.0019894119098378,0.9695652173913044,0.973568281938326,0.973568281938326,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
n_cells,142.81753716284513,0.964381638536546,142.0,144.0,142.0,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,372.7229290203263,1.9291772980276471,371.0,375.0,371.0,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
mean_degree,5.092280153260347,0.0094985844689419,5.083333333333333,5.104895104895105,5.098591549295775,32,3.999999999999999,EGM2_regular_static-18,static,rep 1,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1426616761792597,0.0005617771261756,0.141860465116279,0.1431924882629108,0.1431924882629108,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0,0.0,0.0,0.0,0.0,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.6871781972646048,0.0098181762483535,0.6664496759013485,0.6950450087015896,0.6950450087015896,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.9103785969075688,0.0188426596783718,-0.92720599611226,-0.8714137318814049,-0.9100025145320382,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0030131337852816,0.0001051370884803,0.002797794117647,0.0031433823529411,0.0030629629629629,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9557438596153092,0.0001769739026653,0.9555555555555556,0.9558823529411764,0.9555555555555556,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
n_cells,156.40454773516228,0.79995721875052,156.0,158.0,156.0,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,427.59182641348633,1.6880683708440434,426.0,430.0,426.0,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
mean_degree,5.301114966693014,0.0153867043458386,5.278481012658228,5.32051282051282,5.294871794871795,32,4.0,EGM2_regular_static-19,static,rep 1,junction_channel,neural:best.pt,32,1
reticular_fraction,0.0939726435862509,0.0003899886993005,0.0932400932400932,0.0941176470588235,0.0941176470588235,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0,0.0,0.0,0.0,0.0,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7173966194770318,0.0110381321035381,0.7044512141248979,0.7287701631787742,0.7044512141248979,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.480333372884221,0.0109005323498184,-0.5060569928507161,-0.4694568082874329,-0.4837193295702165,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0008308345447476,5.5656733467327e-05,0.0007777777777777,0.0009080882352941,0.0008884758364312,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9493942815644182,0.0017472953390322,0.9481481481481482,0.9516728624535316,0.9516728624535316,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
n_cells,159.19929629085442,0.583258685854831,159.0,161.0,159.0,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,425.57365604387246,1.2799127891012998,425.0,429.0,425.0,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
mean_degree,5.195989405217043,0.0094987719941211,5.180124223602484,5.220125786163522,5.19496855345912,32,4.0,EGM2_regular_static-20,static,rep 1,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1731197211621064,0.0006500044835133,0.1724137931034483,0.1742627345844504,0.1733333333333333,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0043132611909374,1.3552614228634756e-05,0.0043103448275862,0.0043290043290043,0.0043103448275862,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7711010283242499,0.0052619937110674,0.7666942644709108,0.7794077710855107,0.7666942644709108,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.2978826479584554,0.0299412477364158,-0.3235321563387717,-0.2289349316499331,-0.3191742242876224,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0056899839512362,0.0001150919961901,0.0053939393939393,0.0057974137931034,0.0057586206896551,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9480629075236732,0.0011380255865475,0.9478260869565216,0.9482758620689656,0.9482758620689656,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
n_cells,142.6372029545338,0.9329339101823512,142.0,144.0,142.0,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,375.4027735768143,1.406509813673822,373.0,377.0,375.0,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.0961703637427656,0.0195690141415872,5.069444444444445,5.112676056338028,5.112676056338028,32,4.000000000000001,EGM2_regular_static-31,static,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1169329706256517,0.0006590565412394,0.1160337552742616,0.1176470588235294,0.1176470588235294,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,2.470943438890601e-82,9.444772853593589e-43,0.0,0.0,0.0,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7588096428032449,0.0059668209856703,0.7512913592115527,0.7689807846735475,0.7512913592115527,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.7046686840196998,0.010956759943676,-0.7284939693156088,-0.6955420860153951,-0.6955420860153951,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0016200938805835,5.450077793577988e-05,0.0015451505016722,0.0016910299003322,0.0016445182724252,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9534017402271004,0.0001552653074482,0.9531772575250836,0.9536423841059604,0.9534883720930232,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
n_cells,173.73629980767893,0.9631132525040432,173.0,175.0,173.0,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,476.2450844359819,1.8528116120358624,474.0,480.0,476.0,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.332055589164221,0.0153268131352956,5.314285714285714,5.3526011560693645,5.3526011560693645,32,4.0,EGM2_regular_static-32,static,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.0810495742755126,0.000178813885593,0.0807174887892376,0.0812641083521444,0.081081081081081,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
all_reticular_3clique_fraction,0.0035448228203964,6.742408547733533e-06,0.0035335689045936,0.0035460992907801,0.0035460992907801,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
area_degree_spearman,0.7566924492885642,0.00233681479711,0.7499866220716305,0.7583304782136845,0.7565128500292655,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
all_reticular_3clique_enrichment_z,2.1591020825996043,0.0913878968113037,2.101784187652286,2.3543288635916744,2.103296255723017,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
all_reticular_3clique_null_mean,0.0005512075540934,3.187023901052839e-05,0.0004840989399293,0.0005780141843971,0.000563829787234,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
tricellular_realized_3clique_fraction,0.9398621629770798,0.0008959328525328,0.9397163120567376,0.939929328621908,0.9397163120567376,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
n_cells,165.8765546012408,0.4002090686915772,165.0,166.0,166.0,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
n_cell_cell_edges,444.1747596268849,0.9796430331923648,443.0,446.0,444.0,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
mean_degree,5.268891558582197,0.0066170009234678,5.265060240963855,5.284848484848485,5.265060240963855,30,3.9999999999999982,EGM2_regular_static-33,static,rep 2,junction_channel,neural:best.pt,30,1
reticular_fraction,0.1023826379983484,0.0003550919994018,0.1021611001964636,0.1029702970297029,0.1021611001964636,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,2.4017927730594772e-107,2.6856267264515502e-55,0.0,0.0,0.0,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.6916815651393324,0.0071726879566946,0.674672784850096,0.6969822239914678,0.6956685242068154,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.5845018400855727,0.0150232528416505,-0.6055412157015109,-0.5588765234792609,-0.5937321026427204,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.001027649617696,3.943037597478354e-05,0.0009470404984423,0.0010564263322884,0.0010529595015576,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.96566653907546,0.0002555639116132,0.9655172413793104,0.9657320872274144,0.9657320872274144,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
n_cells,191.43559199846507,0.8813294276374376,190.0,192.0,192.0,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,507.9047020412679,1.7552663890678766,505.0,509.0,509.0,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.265385687251726,0.0080145032318375,5.260416666666667,5.28421052631579,5.260416666666667,32,3.999999999999999,EGM2_regular_static-34,static,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1244202572695969,0.0003340736239732,0.1240458015267175,0.125,0.1245210727969348,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
all_reticular_3clique_fraction,0.0032265428875676,0.0010923067092139,0.0030211480362537,0.0030487804878048,0.0030211480362537,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
area_degree_spearman,0.7735407893334383,0.0055216697775168,0.767558917178938,0.7814907741906251,0.769737566155927,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
all_reticular_3clique_enrichment_z,0.53215178567474,0.4561699054911454,0.409241918272583,0.5110026737700137,0.4245012962124597,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
all_reticular_3clique_null_mean,0.0019641246090906,6.862175616795775e-05,0.0018398791540785,0.002012084592145,0.002012084592145,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
tricellular_realized_3clique_fraction,0.9665277843241444,0.001078512850394,0.9636363636363636,0.9667673716012084,0.9667673716012084,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
n_cells,192.74963598402408,0.9199152421697012,192.0,194.0,192.0,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
n_cell_cell_edges,522.4267138651257,1.399837713767476,520.0,524.0,522.0,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
mean_degree,5.317918462397424,0.0151987944449488,5.298969072164948,5.333333333333333,5.333333333333333,28,4.000000000000001,EGM2_regular_static-35,static,rep 2,junction_channel,neural:best.pt,28,1
reticular_fraction,0.1023659085527086,0.0005979025099784,0.1021194605009633,0.1029126213592233,0.1021194605009633,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,1.803017877644725e-76,7.436887808292004e-40,0.0,0.0,0.0,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.6242952822921698,0.007681348102698,0.6011502546869372,0.633784289550793,0.62617760138168,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.6014731323374344,0.0137627843956982,-0.6312906212184491,-0.5904500784259832,-0.593708691287327,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0010839731288305,2.8227228167585787e-05,0.001036923076923,0.0011176470588235,0.0010738461538461,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9691949634195938,8.1046852503298e-05,0.9690402476780186,0.9692307692307692,0.9692307692307692,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
n_cells,190.55456568173943,0.8092156202338205,189.0,191.0,191.0,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,518.1475715158841,1.603215417032871,515.0,519.0,519.0,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.365254420369725,0.0073325547122267,5.361256544502618,5.378947368421053,5.361256544502618,32,4.0,EGM2_regular_static-36,static,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1139123977132647,0.0016273523460629,0.1131756756756756,0.116554054054054,0.1140939597315436,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0026105522551218,3.956966282840029e-06,0.0026041666666666,0.0026178010471204,0.0026109660574412,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7147794081730429,0.0032545942861243,0.7065301826175463,0.7177198374272767,0.7177198374272767,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.5385817881328582,0.0862209881397869,0.4604405883745733,0.7011125302844864,0.474341649025257,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.001544054566577,0.0001171857376448,0.0013203125,0.0016623036649214,0.0016318537859007,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9608373245280024,0.0001263136790122,0.9607329842931938,0.9609375,0.9608355091383812,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
n_cells,215.74530767622983,0.621012852918356,214.0,216.0,216.0,32,3.999999999999999,EGM2_regular_static-37,static,rep 2,junction_channel,neural:best.pt,32,1
