tile,n_ref_vertices,n_pred_vertices,n_matched,n_missed,n_spurious,weighted_frac,set
data/tiles/gt_haec_train/field_00192_r0000_c0000.npz,18,30,5,13,25,0.0268363952636718,haec
data/tiles/gt_haec_train/field_00192_r0688_c0688.npz,18,30,9,9,21,0.0197067260742187,haec
data/tiles/gt_haec_train/field_00193_r0688_c0400.npz,28,25,11,17,14,0.0198745727539062,haec
data/tiles/gt_haec_train/field_00194_r0688_c0000.npz,22,27,7,15,20,0.0227241516113281,haec
data/tiles/gt_haec_train/field_00195_r0400_c0688.npz,32,40,16,16,24,0.0260963439941406,haec
data/tiles/gt_haec_train/field_00196_r0400_c0400.npz,26,25,7,19,18,0.0247535705566406,haec
data/tiles/gt_haec_train/field_00197_r0400_c0000.npz,59,64,22,37,42,0.0509300231933593,haec
data/tiles/gt_haec_train/field_00198_r0000_c0688.npz,24,27,7,17,20,0.0244903564453125,haec
data/tiles/gt_haec_train/field_00199_r0000_c0400.npz,11,15,6,5,9,0.0094184875488281,haec
data/tiles/gt_haec_train/field_00200_r0000_c0000.npz,25,35,6,19,29,0.0315513610839843,haec
data/tiles/gt_haec_train/field_00200_r0688_c0688.npz,51,62,26,25,36,0.040130615234375,haec
data/tiles/gt_haec_train/field_00201_r0688_c0400.npz,34,41,15,19,26,0.0304832458496093,haec
data/tiles/gt_haec_train/field_00202_r0688_c0000.npz,16,22,6,10,16,0.0182151794433593,haec
data/tiles/gt_haec_train/field_00203_r0400_c0688.npz,24,31,8,16,23,0.0261802673339843,haec
data/tiles/gt_haec_train/field_00204_r0400_c0400.npz,38,37,15,23,22,0.0292091369628906,haec
data/tiles/gt_haec_train/field_00205_r0400_c0000.npz,25,26,13,12,13,0.0165596008300781,haec
data/tiles/gt_haec_train/field_00206_r0000_c0688.npz,49,56,25,24,31,0.0374069213867187,haec
data/tiles/gt_haec_train/field_00207_r0000_c0400.npz,29,35,12,17,23,0.0256843566894531,haec
data/tiles/gt_haec_train/field_00208_r0000_c0000.npz,9,6,1,8,5,0.0083427429199218,haec
data/tiles/gt_haec_train/field_00208_r0688_c0688.npz,8,7,3,5,4,0.0061874389648437,haec
data/tiles/gt_haec_train/field_00209_r0688_c0400.npz,7,6,3,4,3,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00210_r0688_c0000.npz,2,5,0,2,5,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00211_r0400_c0688.npz,6,6,2,4,4,0.0056343078613281,haec
data/tiles/gt_haec_train/field_00212_r0400_c0400.npz,4,3,2,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00213_r0400_c0000.npz,4,1,0,4,1,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00214_r0000_c0688.npz,1,0,0,1,0,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00215_r0000_c0400.npz,5,5,3,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00216_r0000_c0000.npz,3,7,0,3,7,0.0073280334472656,haec
data/tiles/gt_haec_train/field_00216_r0688_c0688.npz,3,4,1,2,3,0.0034141540527343,haec
data/tiles/gt_haec_train/field_00217_r0688_c0400.npz,19,11,6,13,5,0.0124702453613281,haec
data/tiles/gt_haec_train/field_00218_r0688_c0000.npz,1,3,0,1,3,0.0025215148925781,haec
data/tiles/gt_haec_train/field_00219_r0400_c0688.npz,12,13,4,8,9,0.0113410949707031,haec
data/tiles/gt_haec_train/field_00220_r0400_c0400.npz,14,5,2,12,3,0.0104866027832031,haec
data/tiles/gt_haec_train/field_00221_r0400_c0000.npz,12,11,3,9,8,0.0124778747558593,haec
data/tiles/gt_haec_train/field_00222_r0000_c0688.npz,1,6,0,1,6,0.0049896240234375,haec
data/tiles/gt_haec_train/field_00223_r0000_c0400.npz,5,2,0,5,2,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00224_r0000_c0000.npz,4,4,2,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00224_r0688_c0688.npz,5,6,1,4,5,0.0058708190917968,haec
data/tiles/gt_haec_train/field_00225_r0688_c0400.npz,8,8,2,6,6,0.0069427490234375,haec
data/tiles/gt_haec_train/field_00226_r0688_c0000.npz,1,1,0,1,1,0.0014724731445312,haec
data/tiles/gt_haec_train/field_00227_r0400_c0688.npz,4,3,0,4,3,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00228_r0400_c0400.npz,5,6,2,3,4,0.0043678283691406,haec
data/tiles/gt_haec_train/field_00229_r0400_c0000.npz,7,1,0,7,1,0.005401611328125,haec
data/tiles/gt_haec_train/field_00230_r0000_c0688.npz,1,0,0,1,0,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00231_r0000_c0400.npz,3,1,0,3,1,0.0025405883789062,haec
data/tiles/gt_haec_train/field_00232_r0000_c0000.npz,11,7,3,8,4,0.0082664489746093,haec
data/tiles/gt_haec_train/field_00232_r0688_c0688.npz,11,11,6,5,5,0.0072975158691406,haec
data/tiles/gt_haec_train/field_00233_r0688_c0400.npz,4,9,0,4,9,0.0092506408691406,haec
data/tiles/gt_haec_train/field_00234_r0688_c0000.npz,5,3,0,5,3,0.0055885314941406,haec
data/tiles/gt_haec_train/field_00235_r0400_c0688.npz,11,12,2,9,10,0.0125617980957031,haec
data/tiles/gt_haec_train/field_00236_r0400_c0400.npz,5,17,0,5,17,0.0156021118164062,haec
data/tiles/gt_haec_train/field_00237_r0400_c0000.npz,12,15,4,8,11,0.0128288269042968,haec
data/tiles/gt_haec_train/field_00238_r0000_c0688.npz,11,7,3,8,4,0.0082855224609375,haec
data/tiles/gt_haec_train/field_00239_r0000_c0400.npz,6,13,2,4,11,0.0105438232421875,haec
data/tiles/gt_haec_train/field_00240_r0000_c0000.npz,5,3,0,5,3,0.0055274963378906,haec
data/tiles/gt_haec_train/field_00240_r0688_c0688.npz,3,2,1,2,1,0.0021514892578125,haec
data/tiles/gt_haec_train/field_00241_r0688_c0400.npz,6,2,1,5,1,0.0044364929199218,haec
data/tiles/gt_haec_train/field_00242_r0688_c0000.npz,4,4,0,4,4,0.0055274963378906,haec
data/tiles/gt_haec_train/field_00243_r0400_c0688.npz,4,4,1,3,3,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00244_r0400_c0400.npz,7,7,3,4,4,0.0057258605957031,haec
data/tiles/gt_haec_train/field_00245_r0400_c0000.npz,2,3,0,2,3,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00246_r0000_c0688.npz,3,2,0,3,2,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00247_r0000_c0400.npz,4,4,2,2,2,0.0023117065429687,haec
data/tiles/gt_haec_train/field_00248_r0000_c0000.npz,44,58,15,29,43,0.0456161499023437,haec
data/tiles/gt_haec_train/field_00248_r0688_c0688.npz,13,21,6,7,15,0.0135383605957031,haec
data/tiles/gt_haec_train/field_00249_r0688_c0400.npz,20,33,3,17,30,0.0315361022949218,haec
data/tiles/gt_haec_train/field_00250_r0688_c0000.npz,13,20,3,10,17,0.0182952880859375,haec
data/tiles/gt_haec_train/field_00251_r0400_c0688.npz,33,46,13,20,33,0.0355758666992187,haec
data/tiles/gt_haec_train/field_00252_r0400_c0400.npz,17,17,8,9,9,0.0122032165527343,haec
data/tiles/gt_haec_train/field_00253_r0400_c0000.npz,28,29,12,16,17,0.0207176208496093,haec
data/tiles/gt_haec_train/field_00254_r0000_c0688.npz,16,20,4,12,16,0.0198745727539062,haec
data/tiles/gt_haec_train/field_00255_r0000_c0400.npz,30,27,10,20,17,0.0240898132324218,haec
data/tiles/gt_haec_train/field_00256_r0000_c0000.npz,25,30,7,18,23,0.0280380249023437,haec
data/tiles/gt_haec_train/field_00256_r0688_c0688.npz,22,27,6,16,21,0.0240707397460937,haec
data/tiles/gt_haec_train/field_00257_r0688_c0400.npz,36,33,12,24,21,0.0305557250976562,haec
data/tiles/gt_haec_train/field_00258_r0688_c0000.npz,23,25,8,15,17,0.0217514038085937,haec
data/tiles/gt_haec_train/field_00259_r0400_c0688.npz,18,26,6,12,20,0.0220832824707031,haec
data/tiles/gt_haec_train/field_00260_r0400_c0400.npz,17,27,11,6,16,0.0156326293945312,haec
data/tiles/gt_haec_train/field_00261_r0400_c0000.npz,8,15,0,8,15,0.0159530639648437,haec
data/tiles/gt_haec_train/field_00262_r0000_c0688.npz,29,30,9,20,21,0.0264091491699218,haec
data/tiles/gt_haec_train/field_00263_r0000_c0400.npz,16,28,8,8,20,0.017974853515625,haec
data/tiles/gt_haec_train/field_00264_r0000_c0000.npz,9,7,3,6,4,0.0069541931152343,haec
data/tiles/gt_haec_train/field_00264_r0688_c0688.npz,26,21,11,15,10,0.0169334411621093,haec
data/tiles/gt_haec_train/field_00265_r0688_c0400.npz,13,20,9,4,11,0.01068115234375,haec
data/tiles/gt_haec_train/field_00266_r0688_c0000.npz,26,27,11,15,16,0.0212059020996093,haec
data/tiles/gt_haec_train/field_00267_r0400_c0688.npz,12,15,6,6,9,0.0089912414550781,haec
data/tiles/gt_haec_train/field_00268_r0400_c0400.npz,15,13,6,9,7,0.0110397338867187,haec
data/tiles/gt_haec_train/field_00269_r0400_c0000.npz,19,21,7,12,14,0.0166435241699218,haec
data/tiles/gt_haec_train/field_00270_r0000_c0688.npz,14,18,4,10,14,0.0162582397460937,haec
data/tiles/gt_haec_train/field_00271_r0000_c0400.npz,22,16,7,15,9,0.0161285400390625,haec
data/tiles/gt_haec_train/field_00272_r0000_c0000.npz,28,49,14,14,35,0.0317039489746093,haec
data/tiles/gt_haec_train/field_00272_r0688_c0688.npz,24,31,7,17,24,0.0277366638183593,haec
data/tiles/gt_haec_train/field_00273_r0688_c0400.npz,17,23,9,8,14,0.0159492492675781,haec
data/tiles/gt_haec_train/field_00274_r0688_c0000.npz,15,22,7,8,15,0.0155067443847656,haec
data/tiles/gt_haec_train/field_00275_r0400_c0688.npz,38,40,6,32,34,0.0381240844726562,haec
data/tiles/gt_haec_train/field_00276_r0400_c0400.npz,39,44,10,29,34,0.0398445129394531,haec
data/tiles/gt_haec_train/field_00277_r0400_c0000.npz,23,21,8,15,13,0.0168075561523437,haec
data/tiles/gt_haec_train/field_00278_r0000_c0688.npz,15,21,3,12,18,0.0195732116699218,haec
data/tiles/gt_haec_train/field_00279_r0000_c0400.npz,23,30,13,10,17,0.0188140869140625,haec
data/tiles/gt_haec_train/field_00280_r0000_c0000.npz,15,24,6,9,18,0.0178375244140625,haec
data/tiles/gt_haec_train/field_00280_r0688_c0688.npz,23,38,15,8,23,0.0220260620117187,haec
data/tiles/gt_haec_train/field_00281_r0688_c0400.npz,29,21,9,20,12,0.021759033203125,haec
data/tiles/gt_haec_train/field_00282_r0688_c0000.npz,17,17,3,14,14,0.0191421508789062,haec
data/tiles/gt_haec_train/field_00283_r0400_c0688.npz,18,26,11,7,15,0.0151100158691406,haec
data/tiles/gt_haec_train/field_00284_r0400_c0400.npz,17,16,10,7,6,0.00921630859375,haec
data/tiles/gt_haec_train/field_00285_r0400_c0000.npz,29,32,13,16,19,0.0222930908203125,haec
data/tiles/gt_haec_train/field_00286_r0000_c0688.npz,6,8,3,3,5,0.006011962890625,haec
data/tiles/gt_haec_train/field_00287_r0000_c0400.npz,4,1,0,4,1,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00288_r0000_c0000.npz,1,0,0,1,0,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00288_r0688_c0688.npz,4,3,0,4,3,0.00506591796875,haec
data/tiles/gt_haec_train/field_00289_r0688_c0400.npz,6,7,3,3,4,0.0046730041503906,haec
data/tiles/gt_haec_train/field_00290_r0688_c0000.npz,2,3,0,2,3,0.0036849975585937,haec
data/tiles/gt_haec_train/field_00291_r0400_c0688.npz,2,3,2,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00292_r0400_c0400.npz,9,4,2,7,2,0.0067634582519531,haec
data/tiles/gt_haec_train/field_00293_r0400_c0000.npz,17,16,7,10,9,0.0128517150878906,haec
data/tiles/gt_haec_train/field_00294_r0000_c0688.npz,5,6,1,4,5,0.0061225891113281,haec
data/tiles/gt_haec_train/field_00295_r0000_c0400.npz,1,202,0,1,202,0.1295509338378906,haec
data/tiles/gt_haec_train/field_00296_r0000_c0000.npz,4,4,0,4,4,0.0055007934570312,haec
data/tiles/gt_haec_train/field_00296_r0688_c0688.npz,9,8,2,7,6,0.008544921875,haec
data/tiles/gt_haec_train/field_00297_r0688_c0400.npz,4,2,0,4,2,0.0036048889160156,haec
data/tiles/gt_haec_train/field_00298_r0688_c0000.npz,5,3,1,4,2,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00299_r0400_c0688.npz,2,1,0,2,1,0.0022506713867187,haec
data/tiles/gt_haec_train/field_00300_r0400_c0400.npz,1,1,1,0,0,0.0,haec
data/tiles/gt_haec_train/field_00301_r0400_c0000.npz,6,0,0,6,0,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00302_r0000_c0688.npz,2,1,0,2,1,0.0019912719726562,haec
data/tiles/gt_haec_train/field_00303_r0000_c0400.npz,9,4,0,9,4,0.0095062255859375,haec
data/tiles/gt_haec_train/field_00304_r0000_c0000.npz,5,3,1,4,2,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00304_r0688_c0688.npz,4,3,1,3,2,0.0028724670410156,haec
data/tiles/gt_haec_train/field_00305_r0688_c0400.npz,2,0,0,2,0,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00306_r0688_c0000.npz,1,2,0,1,2,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00307_r0400_c0688.npz,6,2,0,6,2,0.0047340393066406,haec
data/tiles/gt_haec_train/field_00308_r0400_c0400.npz,21,20,6,15,14,0.0181961059570312,haec
data/tiles/gt_haec_train/field_00309_r0400_c0000.npz,21,15,4,17,11,0.0180549621582031,haec
data/tiles/gt_haec_train/field_00310_r0000_c0688.npz,4,2,0,4,2,0.0039215087890625,haec
data/tiles/gt_haec_train/field_00311_r0000_c0400.npz,3,2,0,3,2,0.0034675598144531,haec
data/tiles/gt_haec_train/field_00312_r0000_c0000.npz,1,0,0,1,0,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00312_r0688_c0688.npz,1,1,0,1,1,0.0013809204101562,haec
data/tiles/gt_haec_train/field_00313_r0688_c0400.npz,4,5,2,2,3,0.0033798217773437,haec
data/tiles/gt_haec_train/field_00314_r0688_c0000.npz,3,2,0,3,2,0.0030097961425781,haec
data/tiles/gt_haec_train/field_00315_r0400_c0688.npz,1,1,0,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00316_r0400_c0400.npz,10,10,1,9,9,0.011688232421875,haec
data/tiles/gt_haec_train/field_00317_r0400_c0000.npz,40,49,16,24,33,0.0348892211914062,haec
data/tiles/gt_haec_train/field_00318_r0000_c0688.npz,40,53,16,24,37,0.0411186218261718,haec
data/tiles/gt_haec_train/field_00319_r0000_c0400.npz,17,24,7,10,17,0.0187606811523437,haec
data/tiles/gt_haec_train/field_00320_r0000_c0000.npz,32,37,14,18,23,0.0256729125976562,haec
data/tiles/gt_haec_train/field_00320_r0688_c0688.npz,24,37,8,16,29,0.0305290222167968,haec
data/tiles/gt_haec_train/field_00321_r0688_c0400.npz,28,37,15,13,22,0.0238838195800781,haec
data/tiles/gt_haec_train/field_00322_r0688_c0000.npz,12,18,8,4,10,0.0091018676757812,haec
data/tiles/gt_haec_train/field_00323_r0400_c0688.npz,18,23,5,13,18,0.0201759338378906,haec
data/tiles/gt_haec_train/field_00324_r0400_c0400.npz,48,50,21,27,29,0.0370635986328125,haec
data/tiles/gt_haec_train/field_00325_r0400_c0000.npz,40,44,15,25,29,0.0338249206542968,haec
data/tiles/gt_haec_train/field_00326_r0000_c0688.npz,32,30,9,23,21,0.0289688110351562,haec
data/tiles/gt_haec_train/field_00327_r0000_c0400.npz,27,27,10,17,17,0.0223464965820312,haec
data/tiles/gt_haec_train/field_00328_r0000_c0000.npz,14,10,0,14,10,0.0165786743164062,haec
data/tiles/gt_haec_train/field_00328_r0688_c0688.npz,31,22,10,21,12,0.0231475830078125,haec
data/tiles/gt_haec_train/field_00329_r0688_c0400.npz,38,39,16,22,23,0.0311126708984375,haec
data/tiles/gt_haec_train/field_00330_r0688_c0000.npz,18,28,5,13,23,0.0238761901855468,haec
data/tiles/gt_haec_train/field_00331_r0400_c0688.npz,41,61,22,19,39,0.0385513305664062,haec
data/tiles/gt_haec_train/field_00332_r0400_c0400.npz,56,70,33,23,37,0.0383644104003906,haec
data/tiles/gt_haec_train/field_00333_r0400_c0000.npz,22,29,9,13,20,0.021026611328125,haec
data/tiles/gt_haec_train/field_00334_r0000_c0688.npz,22,32,8,14,24,0.0255584716796875,haec
data/tiles/gt_haec_train/field_00335_r0000_c0400.npz,44,35,13,31,22,0.0335769653320312,haec
data/tiles/gt_haec_train/field_00336_r0000_c0000.npz,24,38,10,14,28,0.0268402099609375,haec
data/tiles/gt_haec_train/field_00336_r0688_c0688.npz,43,44,17,26,27,0.033843994140625,haec
data/tiles/gt_haec_train/field_00337_r0688_c0400.npz,40,45,17,23,28,0.0331764221191406,haec
data/tiles/gt_haec_train/field_00338_r0688_c0000.npz,6,8,1,5,7,0.0084991455078125,haec
data/tiles/gt_haec_train/field_00339_r0400_c0688.npz,5,6,3,2,3,0.0036811828613281,haec
data/tiles/gt_haec_train/field_00340_r0400_c0400.npz,5,9,1,4,8,0.0077667236328125,haec
data/tiles/gt_haec_train/field_00341_r0400_c0000.npz,4,7,0,4,7,0.008209228515625,haec
data/tiles/gt_haec_train/field_00342_r0000_c0688.npz,15,11,4,11,7,0.0119285583496093,haec
data/tiles/gt_haec_train/field_00343_r0000_c0400.npz,4,5,1,3,4,0.0045623779296875,haec
data/tiles/gt_haec_train/field_00344_r0000_c0000.npz,0,1,0,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00344_r0688_c0688.npz,7,6,2,5,4,0.0060539245605468,haec
data/tiles/gt_haec_train/field_00345_r0688_c0400.npz,8,3,0,8,3,0.0067710876464843,haec
data/tiles/gt_haec_train/field_00346_r0688_c0000.npz,6,6,4,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00347_r0400_c0688.npz,2,2,0,2,2,0.0026626586914062,haec
data/tiles/gt_hcec_train/field_00000_r0000_c0384.npz,258,282,203,55,79,0.0749473571777343,hcec
data/tiles/gt_hcec_train/field_00000_r0384_c1536.npz,249,317,197,52,120,0.1006965637207031,hcec
data/tiles/gt_hcec_train/field_00000_r1152_c0768.npz,250,289,178,72,111,0.1012496948242187,hcec
data/tiles/gt_hcec_train/field_00001_r0000_c0000.npz,255,279,196,59,83,0.0779190063476562,hcec
data/tiles/gt_hcec_train/field_00001_r0384_c1152.npz,170,193,93,77,100,0.0966758728027343,hcec
data/tiles/gt_hcec_train/field_00001_r1152_c0384.npz,234,252,185,49,67,0.0626678466796875,hcec
data/tiles/gt_hcec_train/field_00001_r1536_c1536.npz,217,241,178,39,63,0.0576744079589843,hcec
data/tiles/gt_hcec_train/field_00002_r0384_c0768.npz,45,123,21,24,102,0.0817184448242187,hcec
data/tiles/gt_hcec_train/field_00002_r1152_c0000.npz,165,223,69,96,154,0.1405906677246093,hcec
data/tiles/gt_hcec_train/field_00002_r1536_c1152.npz,163,196,100,63,96,0.0906639099121093,hcec
data/tiles/gt_hcec_train/field_00003_r0384_c0384.npz,302,312,259,43,53,0.0517959594726562,hcec
data/tiles/gt_hcec_train/field_00003_r0768_c1536.npz,325,331,294,31,37,0.0375900268554687,hcec
data/tiles/gt_hcec_train/field_00003_r1536_c0768.npz,319,329,294,25,35,0.0331802368164062,hcec
data/tiles/gt_hcec_train/field_00004_r0384_c0000.npz,217,235,127,90,108,0.1102371215820312,hcec
data/tiles/gt_hcec_train/field_00004_r0768_c1152.npz,208,219,122,86,97,0.1026687622070312,hcec
data/tiles/gt_hcec_train/field_00004_r1536_c0384.npz,209,231,136,73,95,0.0901679992675781,hcec
data/tiles/gt_hcec_train/field_00005_r0000_c1536.npz,180,223,96,84,127,0.123016357421875,hcec
data/tiles/gt_hcec_train/field_00005_r0768_c0768.npz,164,205,83,81,122,0.1165542602539062,hcec
data/tiles/gt_hcec_train/field_00005_r1536_c0000.npz,178,220,100,78,120,0.1108016967773437,hcec
data/tiles/gt_hcec_train/field_00006_r0000_c1152.npz,197,210,139,58,71,0.072235107421875,hcec
data/tiles/gt_hcec_train/field_00006_r0768_c0384.npz,193,185,157,36,28,0.036102294921875,hcec
data/tiles/gt_hcec_train/field_00006_r1152_c1536.npz,216,217,185,31,32,0.0339088439941406,hcec
data/tiles/gt_hcec_train/field_00007_r0000_c0768.npz,123,147,101,22,46,0.0401611328125,hcec
data/tiles/gt_hcec_train/field_00007_r0768_c0000.npz,160,180,137,23,43,0.0365638732910156,hcec
data/tiles/gt_hcec_train/field_00007_r1152_c1152.npz,148,152,125,23,27,0.0264511108398437,hcec
data/tiles/gt_hcec_train/field_00008_r0000_c0384.npz,177,214,94,83,120,0.1152687072753906,hcec
data/tiles/gt_hcec_train/field_00008_r0384_c1536.npz,151,193,90,61,103,0.094024658203125,hcec
data/tiles/gt_hcec_train/field_00008_r1152_c0768.npz,167,205,108,59,97,0.09307861328125,hcec
data/tiles/gt_hcec_train/field_00009_r0000_c0000.npz,149,203,58,91,145,0.1371536254882812,hcec
data/tiles/gt_hcec_train/field_00009_r0384_c1152.npz,148,203,39,109,164,0.1598701477050781,hcec
data/tiles/gt_hcec_train/field_00009_r1152_c0384.npz,170,220,72,98,148,0.1378402709960937,hcec
data/tiles/gt_hcec_train/field_00009_r1536_c1536.npz,152,212,52,100,160,0.1521759033203125,hcec
data/tiles/gt_alizarine_train/field_00000_r0000_c0256.npz,736,1395,728,8,667,0.3795585632324219,alizarine
data/tiles/gt_alizarine_train/field_00002_r0000_c0256.npz,341,1267,333,8,934,0.5425605773925781,alizarine
data/tiles/gt_alizarine_train/field_00004_r0000_c0256.npz,850,1293,846,4,447,0.2609786987304687,alizarine
data/tiles/gt_alizarine_train/field_00006_r0000_c0256.npz,472,1184,457,15,727,0.42852783203125,alizarine
data/tiles/gt_alizarine_train/field_00008_r0000_c0256.npz,639,1289,626,13,663,0.3932266235351562,alizarine
data/tiles/gt_alizarine_train/field_00010_r0000_c0256.npz,420,1261,401,19,860,0.4839439392089844,alizarine
data/tiles/gt_alizarine_train/field_00012_r0000_c0256.npz,697,1242,681,16,561,0.3264846801757812,alizarine
data/tiles/gt_alizarine_train/field_00014_r0000_c0256.npz,368,1422,349,19,1073,0.5944061279296875,alizarine
data/tiles/gt_alizarine_train/field_00016_r0000_c0256.npz,474,1419,454,20,965,0.5431556701660156,alizarine
data/tiles/gt_alizarine_train/field_00018_r0000_c0256.npz,732,1308,710,22,598,0.3575553894042969,alizarine
data/tiles/gt_flywing_train/field_00001_r0000_c0000.npz,1309,1342,1128,181,214,0.2071876525878906,flywing
data/tiles/gt_flywing_train/field_00009_r0000_c0000.npz,1396,1428,1191,205,237,0.2315444946289062,flywing
data/tiles/gt_flywing_train/field_00017_r0000_c0000.npz,1321,1323,1096,225,227,0.2272834777832031,flywing
data/tiles/gt_flywing_train/field_00025_r0000_c0000.npz,1338,1310,1091,247,219,0.2356147766113281,flywing
data/tiles/gt_haec_train/field_00000_r0000_c0400.npz,19,21,8,11,13,0.0161094665527343,haec
data/tiles/gt_haec_train/field_00001_r0000_c0000.npz,9,13,4,5,9,0.0092010498046875,haec
data/tiles/gt_haec_train/field_00001_r0688_c0688.npz,17,8,3,14,5,0.0114822387695312,haec
data/tiles/gt_haec_train/field_00002_r0688_c0400.npz,20,12,4,16,8,0.016998291015625,haec
data/tiles/gt_haec_train/field_00003_r0688_c0000.npz,23,39,7,16,32,0.0318832397460937,haec
data/tiles/gt_haec_train/field_00004_r0400_c0688.npz,30,31,11,19,20,0.0259742736816406,haec
data/tiles/gt_haec_train/field_00005_r0400_c0400.npz,20,22,4,16,18,0.0228233337402343,haec
data/tiles/gt_haec_train/field_00006_r0400_c0000.npz,5,3,1,4,2,0.0041961669921875,haec
data/tiles/gt_haec_train/field_00007_r0000_c0688.npz,0,0,0,0,0,0.0,haec
data/tiles/gt_haec_train/field_00008_r0000_c0400.npz,8,10,2,6,8,0.0105018615722656,haec
data/tiles/gt_haec_train/field_00009_r0000_c0000.npz,5,1,0,5,1,0.0040931701660156,haec
